notebook_id,date_evaluated,tier,total_execution_time
93da579a65,2022-07-16T21:24:13.030Z,CONTRIBUTOR,6.802663000000001
a1afc58c6c,2022-05-01T13:00:39.570Z,EXPERT,1401.431052
de043a5e42,2022-07-25T00:46:33.610Z,CONTRIBUTOR,201.26126
18ad9899f3,2022-07-11T12:57:50.550Z,CONTRIBUTOR,18.851573
8b16ebc056,2022-07-21T13:02:41.803Z,CONTRIBUTOR,71.25274799999998
868b7df964,2022-05-10T07:20:55.337Z,,1.853074
475fbefa9e,2022-06-06T23:05:38.017Z,,32314.386330000005
83adc9225e,2021-12-01T17:39:39.953Z,CONTRIBUTOR,498.6279859999999
5cf21ce302,2020-12-24T03:28:06.080Z,CONTRIBUTOR,1.692047
95192c9873,2022-07-05T11:56:21.327Z,CONTRIBUTOR,696.996534
7e7e69ea33,2022-04-01T19:17:30.187Z,EXPERT,2878.817328
3df1d4b96d,2022-07-18T04:19:59.293Z,CONTRIBUTOR,97.355266
49c0b9d84c,2022-05-02T19:11:46.797Z,GRANDMASTER,26137.102606999997
3cf2559725,2022-08-08T14:38:45.457Z,,9.499198000000002
0e095e054e,2022-01-29T06:18:44.110Z,,0.116126
228499b553,2022-06-02T01:00:04.937Z,EXPERT,301.53740500000004
e9fd7c2c66,2022-08-08T14:31:24.693Z,CONTRIBUTOR,66.63871
d74a214501,2022-08-07T16:59:26.277Z,,1055.138218
7d6548bdc0,2022-01-09T19:13:32.673Z,CONTRIBUTOR,6056.53219
45fbc6d3e0,2022-07-31T11:56:42.683Z,EXPERT,23.75139100000001
d395771085,2022-07-23T16:46:34.470Z,CONTRIBUTOR,1111.590401
aafd8346a6,2021-05-16T00:25:48.520Z,,0.0
f8037f94e5,2022-07-05T00:36:46.307Z,CONTRIBUTOR,156.77598199999997
6dbd2699e8,2022-07-07T00:56:03.653Z,,3.103216
045cf83ab0,2022-07-03T10:57:21.427Z,EXPERT,156.195577
ae614c5578,2021-11-25T13:55:25.667Z,CONTRIBUTOR,5.192885
e97399278d,2022-08-06T00:39:15.237Z,EXPERT,723.351892
4ee78d4122,2020-06-13T15:53:19.520Z,CONTRIBUTOR,0.0
4a53359176,2022-08-04T05:56:56.540Z,CONTRIBUTOR,4988.988695000002
1b9f38268c,2022-07-06T18:27:55.317Z,,6.278053
5f245ebebc,2022-07-21T19:35:39.657Z,CONTRIBUTOR,472.678944
846c260d71,2022-08-04T12:25:24.747Z,MASTER,196.72606200000004
0f21f03494,2022-08-06T01:36:58.287Z,CONTRIBUTOR,3105.158544
6aab127066,2022-08-14T10:33:27.647Z,MASTER,161.82936600000002
0906061606,2022-07-10T05:23:25.693Z,,224.07697700000003
80a8155eb1,2020-12-21T12:21:09.153Z,,0.0
e73fecc08e,2022-08-13T08:53:12.933Z,,1453.6708410000006
cc8b6a16d7,2022-07-31T13:44:08.273Z,,97.93869700000002
e5a4d6bf33,2022-08-11T10:41:30.777Z,,3.855249
c5ff2543b5,2022-06-04T12:39:58.103Z,EXPERT,18.878754
5fc7c9bd1f,2022-08-01T21:22:39.447Z,CONTRIBUTOR,19.00921600000001
68d13cf26c,2022-07-03T20:11:05.653Z,EXPERT,1315.511481
b7f1f29db7,2020-11-21T03:16:18.917Z,EXPERT,15424.759972
b4944963b5,2021-01-07T16:14:22.083Z,,10573.089166999998
49c9adb18e,2022-07-21T09:57:08.893Z,,12.868116
ea9268cb43,2021-05-05T22:50:31.943Z,CONTRIBUTOR,2.168676
1f71e393b3,2022-07-15T05:31:00.050Z,CONTRIBUTOR,5.664956000000001
c61f571dbd,2022-07-29T12:53:35.623Z,EXPERT,8.369828000000005
42c8938e4c,2022-07-21T06:13:28.600Z,EXPERT,5.5060780000000005
1ff8a7b5dc,2022-08-01T11:36:14.353Z,EXPERT,13.109727
a3ab4ff8fa,2022-07-20T12:37:05.240Z,EXPERT,11.637527
e6ba70fc09,2022-06-22T12:17:25.893Z,CONTRIBUTOR,557.5338219999998
84c6494d30,2022-08-03T00:55:01.407Z,,4.473229000000001
2bd2e3373d,2022-07-24T11:31:36.873Z,EXPERT,16.943475000000003
ed4227734e,2021-03-27T12:30:07.633Z,CONTRIBUTOR,210.764978
f44ee26395,2022-08-09T14:50:44.693Z,EXPERT,14.648051
a8aa681aaa,2022-02-14T20:59:50.667Z,,12.023730000000002
ec36e2ba64,2022-07-30T02:25:03.630Z,EXPERT,9.227047
35c5a2cb36,2022-07-21T09:17:42.077Z,EXPERT,34.52352700000001
dbb422937d,2022-08-16T15:41:34.417Z,EXPERT,379.054036
38ca89564b,2022-01-20T07:25:52.497Z,CONTRIBUTOR,16.480323000000002
1a0a283bfe,2021-05-21T14:46:55.987Z,,64.53722300000001
9a4400501f,2021-08-12T04:20:11.527Z,MASTER,82.17756700000001
03cf87174d,2022-08-03T13:57:15.803Z,CONTRIBUTOR,213.728061
dab49080d8,2022-08-13T23:26:06.223Z,,4391.649272
90aef91f0d,2022-07-02T15:09:10.680Z,MASTER,5169.786474
9a32ff36c6,2022-07-25T12:40:57.633Z,,4.458901000000001
9407c826d8,2022-07-02T11:16:45.460Z,EXPERT,415.447369
d4dd111a4f,2022-07-19T16:52:32.380Z,MASTER,6.257806999999999
cd63a3eec3,2022-07-29T08:36:45.180Z,,12.100059999999996
f04cd7399b,2022-08-09T15:41:52.567Z,CONTRIBUTOR,33.17393499999999
c5658c711b,2020-07-01T10:32:54.210Z,CONTRIBUTOR,0.0
1713a23c14,2022-02-22T15:09:13.583Z,,6125.349025
47d1e99058,2022-07-21T12:06:41.940Z,CONTRIBUTOR,29.06638599999999
2cfd456053,2022-08-12T16:00:02.663Z,,198.321589
812b4ba287,2022-07-25T19:48:47.597Z,EXPERT,10.422806
e8bf0f27d7,2022-08-01T03:47:42.057Z,EXPERT,6.841983999999999
5fd0b37cd7,2022-07-29T01:27:26.557Z,CONTRIBUTOR,646.4451879999999
c315f0320b,2022-08-01T03:32:09.740Z,GRANDMASTER,467.444082
39539f630a,2022-07-16T14:59:28.123Z,EXPERT,1953.000673
cec6f62cfb,2022-08-02T15:56:29.320Z,CONTRIBUTOR,7.843856000000001
d5e2fbef30,2022-08-07T23:40:02.710Z,CONTRIBUTOR,734.0250199999998
3c8a491459,2022-07-14T06:35:40.383Z,,110.68751600000002
1819932ff5,2022-07-07T05:45:55.107Z,EXPERT,28.878773
3c7417b8df,2021-06-10T14:21:15.737Z,EXPERT,808.6767550000001
2e2c080d54,2022-05-30T12:21:09.827Z,,1529.3715069999998
f899139df5,2021-05-07T09:58:02.877Z,EXPERT,0.051932
4c22bd4448,2022-05-30T09:13:04.977Z,,27744.674438
63154d5661,2022-08-02T14:31:34.690Z,CONTRIBUTOR,990.32101
d756d3d2b9,2022-08-12T20:28:27.133Z,,481.329537
f0adc8838f,2022-07-26T09:52:03.007Z,,1.985437
fd9dcf1d14,2021-06-12T09:38:13.150Z,GRANDMASTER,1062.4819080000004
d2a2c1da2a,2022-07-07T07:10:42.847Z,EXPERT,451.529928
ee14c41e92,2022-07-19T02:19:04.927Z,,2044.845006
edfbe1afcf,2022-07-27T13:23:18.303Z,CONTRIBUTOR,36.13947299999997
a86c450b76,2022-07-02T09:10:11.697Z,,652.6432419999999
6eb6e75fdd,2022-08-04T15:49:49.433Z,MASTER,111.024827
0d3180d672,2020-12-13T09:23:14.483Z,,40.407019000000005
61b4a64be6,2022-07-26T15:12:06.900Z,,154.092359
5b8e4fd39d,2020-12-13T21:51:04.040Z,MASTER,58.48087299999999
ac627ab1cc,2022-07-11T19:26:05.987Z,EXPERT,168.14545199999998
149815eb97,2022-07-26T23:08:08.377Z,EXPERT,897.011601
69f268fb2b,2022-05-10T13:30:14.590Z,EXPERT,30511.297687
060ad92489,2022-04-29T23:53:31.013Z,MASTER,36.087334000000006
2a34abd6eb,2022-07-22T22:39:23.250Z,EXPERT,2128.84289
ef0d3930a7,2022-08-15T15:37:10.220Z,,8.720469
8dcf2420e7,2021-04-15T19:05:31.677Z,CONTRIBUTOR,2396.369927
4e46e93a05,2022-01-05T06:17:31.677Z,EXPERT,20781.02844
3fe78a8acf,2022-07-20T13:57:21.433Z,CONTRIBUTOR,51.931493
ffc58105bf,2022-07-30T10:02:45.363Z,,593.946234
a431d70133,2022-05-31T10:01:21.203Z,,2.4897920000000004
02f657d55e,2022-01-29T07:05:44.597Z,EXPERT,427.60912200000007
e94550c93c,2021-11-27T14:39:33.110Z,CONTRIBUTOR,96.17074400000004
bc6dc48b74,2022-08-02T13:32:06.627Z,CONTRIBUTOR,73.664886
19bc916108,2021-10-12T13:26:53.917Z,EXPERT,5.375263
da4fb5c6e9,2022-07-27T14:53:06.700Z,,461.220235
c3992e9a68,2022-06-28T11:07:01.127Z,EXPERT,72.524925
962e56a8a0,2022-07-06T06:48:50.357Z,,12.360682
b3f61131b6,2022-07-20T11:58:52.153Z,,49.86136799999999
880610aa9f,2020-10-01T01:48:19.817Z,EXPERT,14.435337
11f524c3fb,2022-08-10T06:56:37.633Z,EXPERT,85.60789900000003
aa68c75c4a,2021-02-21T19:58:37.740Z,CONTRIBUTOR,620.545316
1c383cd30b,2022-03-11T20:12:01.603Z,,902.7340169999998
b3bbccd6c0,2022-07-21T20:04:24.500Z,,209.29158099999995
bbf94b34eb,2022-08-16T04:36:14.850Z,CONTRIBUTOR,46.154832
64a08e5f1e,2022-05-10T07:38:11.173Z,,51.53516600000002
db29450c3f,2022-01-09T18:54:49.053Z,EXPERT,25.297849000000003
d37124c4c7,2021-12-22T10:13:14.063Z,,2656.692708000001
a588a6199f,2021-11-28T22:22:03.400Z,,71.96440899999999
5481b2f34a,2020-08-10T03:18:25.383Z,EXPERT,413.038768
c90e274d55,2022-07-06T06:06:50.823Z,CONTRIBUTOR,13.287971999999998
1bb91f73e9,2022-01-03T19:23:51.257Z,CONTRIBUTOR,230.11994299999995
7c590f0149,2022-07-24T13:22:10.190Z,EXPERT,22.610893999999995
234833147b,2022-07-25T10:10:45.973Z,CONTRIBUTOR,2.961321
0cd60efb55,2022-03-25T03:45:12.757Z,,1724.140172
d1ee59e20a,2022-08-04T07:20:40.340Z,,330.92234900000005
db98dc0dba,2022-07-19T17:35:13.640Z,CONTRIBUTOR,6.201691000000001
c8758b5170,2022-07-05T21:58:16.273Z,EXPERT,42.50327300000001
0e1ebad68a,2021-11-14T17:26:30.200Z,MASTER,401.9965739999999
ca46033231,2020-09-09T18:27:30.697Z,CONTRIBUTOR,11.53201
7dd0240cd4,2022-06-07T08:27:15.880Z,EXPERT,1083.880178
7949e45600,2021-04-18T15:19:55.457Z,,5.307405000000001
139f0874f2,2022-07-10T01:54:07.397Z,GRANDMASTER,3.018104
dbab2adc8f,2022-08-01T02:31:04.493Z,MASTER,14.911123000000009
084a8a9aa8,2022-02-07T05:40:35.447Z,CONTRIBUTOR,1355.90493
e4da3b7fbb,2022-07-22T10:45:14.580Z,,610.0212070000002
1091660f3d,2020-12-01T12:30:00.723Z,CONTRIBUTOR,2743.68083
23fc4cba06,2022-07-31T10:05:12.027Z,EXPERT,4.592932000000001
72b3862240,2021-11-25T07:46:47.913Z,CONTRIBUTOR,74.327008
5a142a5546,2021-09-13T17:11:37.817Z,CONTRIBUTOR,138.47545799999995
0cbed40c0d,2022-07-31T21:22:07.383Z,,8.192173
1264a061d8,2021-04-02T19:50:56.987Z,CONTRIBUTOR,384.0658880000001
b1eec33c72,2022-08-15T15:34:49.417Z,,35.156401
573eec40e4,2022-07-04T06:19:06.630Z,EXPERT,4741.837576999999
d47268e9db,2022-07-27T12:34:47.253Z,,0.255843
afdec7005c,2021-04-06T15:38:09.357Z,EXPERT,2463.5091660000003
42853a61b2,2022-02-20T19:44:45.220Z,CONTRIBUTOR,293.488599
2c89109d42,2022-02-17T19:41:05.793Z,CONTRIBUTOR,2.043341
470e7a4f01,2022-07-17T21:44:10.420Z,,14.474192999999998
c24cd76e1c,2022-08-10T08:38:53.333Z,,38.45280499999999
82b0639a82,2022-06-24T12:36:17.090Z,CONTRIBUTOR,262.686298
270edd6978,2020-06-08T06:45:15.137Z,MASTER,0.0
e465ae46b0,2022-08-08T14:22:10.307Z,CONTRIBUTOR,107.344358
4ba3c163cd,2022-08-10T07:18:02.167Z,CONTRIBUTOR,1.965652
ef575e8837,2022-08-01T07:57:56.250Z,EXPERT,23.610774
b9228e0962,2022-08-05T08:04:07.107Z,MASTER,5746.708419
ef50c335cc,2022-06-06T17:51:09.930Z,CONTRIBUTOR,375.915434
3fa146219c,2020-11-24T01:49:00.923Z,,0.0
1305f6c705,2022-07-09T01:52:37.907Z,,23.757973000000003
8d34201a5b,2022-07-07T05:21:37.177Z,EXPERT,2257.743665
a8f8f60264,2022-08-14T19:35:22.480Z,MASTER,88.846814
13e36f06c6,2022-05-14T18:09:56.723Z,EXPERT,26329.034369
a1d0c6e83f,2022-08-08T12:26:59.137Z,CONTRIBUTOR,8.664228
040a99f23e,2022-07-27T18:33:27.193Z,,473.269315
cdc0d6e63a,2020-12-09T10:53:19.340Z,,27311.201878
3837a451cd,2022-07-02T01:01:45.877Z,EXPERT,30.42503200000001
3341f6f048,2022-07-12T04:33:41.537Z,,168.665347
526c321538,2022-01-09T11:11:12.287Z,CONTRIBUTOR,52.93769300000001
2be9bd7a34,2021-07-02T02:48:40.053Z,EXPERT,8028.767899
44968aece9,2022-07-26T22:18:10.677Z,CONTRIBUTOR,10.502129
8d420fa357,2022-08-05T05:41:01.190Z,,61.289376
75b9b6dc7f,2022-04-03T11:15:29.193Z,CONTRIBUTOR,782.6540009999999
685ac8cadc,2022-07-11T01:37:38.553Z,,2022.0545770000003
748ba69d3e,2022-06-28T09:22:14.933Z,EXPERT,5599.8401
8768280525,2021-10-08T12:28:21.203Z,CONTRIBUTOR,176.08307600000003
8fe0093bb3,2022-06-24T12:34:13.570Z,CONTRIBUTOR,567.7538199999999
b6e710870a,2022-04-17T15:40:56.877Z,EXPERT,2448.070645999999
43a115cbd6,2022-02-20T06:02:18.777Z,EXPERT,453.023291
28f7241796,2022-08-10T12:41:13.227Z,EXPERT,5.474249
13fe9d8431,2022-02-23T22:15:37.887Z,EXPERT,0.137133
475d66314d,2020-11-17T18:33:40.250Z,STAFF,1.6560429999999997
c51ce410c1,2021-12-18T13:54:53.260Z,EXPERT,1408.908179
c46482dd5d,2022-06-13T15:35:47.077Z,EXPERT,908.125751
f4aa0dd960,2021-03-21T10:51:37.050Z,GRANDMASTER,123.100948
f6b5f8c32c,2022-08-04T08:43:33.147Z,CONTRIBUTOR,61.315072
f23d125da1,2022-07-19T18:32:29.207Z,,61.693738
1d49780520,2020-05-13T22:05:35.400Z,EXPERT,0.0
ce47be4abd,2022-07-18T21:03:57.863Z,CONTRIBUTOR,9.506995
eb160de1de,2020-06-21T22:27:24.013Z,EXPERT,0.0
e1228be46d,2021-07-13T08:52:42.300Z,,118.696931
b55ec28c52,2022-08-15T04:30:53.507Z,CONTRIBUTOR,2145.165761
46d3f6029f,2020-06-06T11:58:14.663Z,GRANDMASTER,1515.929543
3435c378bb,2022-07-07T19:14:39.347Z,CONTRIBUTOR,4.198924
0dbb3fb9a5,2022-04-07T14:31:33.527Z,,15.812550000000002
494ba9ff03,2022-07-26T12:46:32.480Z,CONTRIBUTOR,11.583585
dfbd282c18,2022-07-20T08:11:17.430Z,,3.611347
7940ab4746,2022-06-17T09:33:56.363Z,,2571.5942840000007
e36286b94d,2022-07-12T00:36:06.300Z,EXPERT,397.6386729999999
148d411aef,2022-07-30T08:41:25.220Z,CONTRIBUTOR,10.323345
f565bb9efc,2020-06-26T22:30:19.893Z,CONTRIBUTOR,0.0
e449b9317d,2022-07-30T12:17:22.393Z,CONTRIBUTOR,3066.8744010000005
20b5e1cf86,2022-08-05T00:50:57.623Z,,148.122674
11d867796d,2022-06-18T04:27:46.803Z,EXPERT,45.345251000000005
28267ab848,2022-07-21T09:56:17.777Z,,69.789434
2bf7e9e8f3,2022-08-09T15:27:29.287Z,,17.082565000000002
d10ec7c16c,2022-08-01T20:16:56.930Z,CONTRIBUTOR,757.728427
4cb811134b,2022-07-28T18:09:12.630Z,,6.192857000000002
7283518d47,2022-07-05T12:50:22.467Z,,61.50657799999999
3147da8ab4,2022-07-27T09:42:33.003Z,EXPERT,42.567129
0655f11744,2022-07-25T16:04:37.903Z,,4.926891
81b3833e25,2021-09-11T08:09:19.480Z,,6.962630999999999
63c4b1baf3,2022-07-29T20:17:27.277Z,CONTRIBUTOR,1360.141373
ba304f3809,2020-10-05T21:14:02.840Z,EXPERT,701.062563
c32d9bf27a,2022-07-21T03:43:26.087Z,EXPERT,24.649863000000003
c3e4035af2,2020-09-16T21:00:00.627Z,CONTRIBUTOR,0.0
faa453efde,2022-07-29T08:40:48.983Z,,2.9874860000000005
a928731e10,2022-07-09T18:44:51.847Z,EXPERT,140.89683399999998
673271cc47,2022-08-16T06:01:29.107Z,,0.0
9246444d94,2021-04-25T06:39:00Z,GRANDMASTER,892.843222
a48564053b,2022-08-10T23:01:59.177Z,,3.052251
d0aa518d4d,2022-07-03T16:39:33.217Z,CONTRIBUTOR,19.280175000000003
e98741479a,2022-05-25T04:54:22.897Z,GRANDMASTER,0.228552
fa3a3c407f,2022-08-03T10:13:22.133Z,EXPERT,12256.596947
9922f5774d,2022-07-22T11:44:53.583Z,EXPERT,6.815332
149ef64195,2022-05-19T05:50:03.067Z,,310.16781
8a0e1141fd,2022-08-03T18:40:07.867Z,,28.911182000000004
dc87c13749,2022-08-06T10:18:07.120Z,,8.237088999999996
e1021d4391,2022-08-04T00:06:16.303Z,CONTRIBUTOR,17.813712999999993
734e6bfcd3,2022-08-01T11:07:40.943Z,,5.382735999999999
4664736508,2022-07-22T06:15:43.220Z,,101.951766
6c524f9d5d,2020-12-11T17:31:07.637Z,EXPERT,3284.4960140000003
c8dfece5cc,2021-04-13T19:56:01.983Z,,3.240365
d25414405e,2022-08-05T16:55:27.427Z,EXPERT,282.481515
06b1338ba0,2022-08-16T06:37:15.040Z,EXPERT,325.938864
3a824154b1,2022-05-08T03:54:57.660Z,EXPERT,4172.676908000002
00a03ec653,2022-07-23T22:30:15.567Z,CONTRIBUTOR,170.65297699999996
65a99bb7a3,2022-07-21T09:50:16.367Z,,5.204009
ae0eb3eed3,2022-08-05T02:48:16.727Z,EXPERT,12.756511
8ed36a8485,2022-01-08T12:58:26.660Z,EXPERT,961.05945
42ffcf057e,2022-07-11T00:37:06.057Z,CONTRIBUTOR,6.737432999999999
42a0e188f5,2022-05-02T15:55:15.753Z,,9.803468
39cd7b469b,2022-07-27T13:39:47.447Z,,43.78504699999999
a7a3d70c6d,2022-08-14T12:42:52.377Z,GRANDMASTER,7037.296162
b445e31413,2022-07-07T14:57:15.783Z,EXPERT,207.696666
494c08f7a1,2022-07-25T18:40:23.637Z,CONTRIBUTOR,1676.5337659999998
70efdf2ec9,2022-07-28T04:13:12.530Z,EXPERT,14.497045000000002
0e01938fc4,2022-08-13T11:45:15.987Z,EXPERT,235.901824
466accbac9,2021-05-20T18:44:42.247Z,GRANDMASTER,1752.551748
e3b0ab9251,2022-07-26T18:10:45.533Z,,16445.433165000002
a5e0013237,2022-08-01T09:54:15.537Z,,215.265415
07c4b1fdd1,2022-05-25T14:43:57.340Z,EXPERT,627.4830600000001
f75526659f,2022-07-17T08:14:13.707Z,,4.853168000000002
c12706a7c6,2022-08-01T02:31:30.657Z,CONTRIBUTOR,1.3834850000000003
cf1f78fe92,2020-05-20T20:06:27.460Z,EXPERT,0.0
2a27179561,2022-02-26T20:13:21.143Z,EXPERT,16.374985
b6d67a2490,2022-07-13T16:17:42.450Z,,1081.70357
f549625260,2022-06-30T13:51:29.547Z,CONTRIBUTOR,7714.220283
81e74d6785,2020-05-17T01:10:25.217Z,,564.6351949999998
877a9ba7a9,2021-01-15T15:46:34.997Z,EXPERT,1624.381647
7180cffd6a,2022-07-21T22:32:11.810Z,EXPERT,250.181028
b887d8d5e6,2022-07-05T01:05:05.997Z,CONTRIBUTOR,1491.405443
c255c05246,2022-02-14T14:32:36.460Z,,10.123495
a76da37101,2022-05-29T19:10:19.470Z,EXPERT,18.905203000000004
679d8bbd77,2022-07-18T21:01:30.517Z,CONTRIBUTOR,6486.669586
ae587cfeea,2022-08-05T08:37:58.460Z,,9.972199
dd17e652cd,2022-07-22T18:22:53.617Z,EXPERT,3540.134014
8e2cfdc275,2022-03-06T15:34:26.313Z,GRANDMASTER,116.8691
a9be4c2a40,2022-04-15T13:29:55.357Z,EXPERT,931.403326
b137fdd1f7,2022-07-05T17:34:36.143Z,EXPERT,2.620097
fedf67d6f3,2022-02-07T19:13:14.623Z,MASTER,146.96169199999997
781397bc06,2022-08-09T21:58:05.110Z,CONTRIBUTOR,97.383622
0950ca92a4,2022-07-20T08:38:47.733Z,CONTRIBUTOR,4986.128542999999
571e0f7e2d,2022-08-13T17:54:20.687Z,,4.503101
a516a87cfc,2022-08-09T16:04:29.303Z,,79.44156100000001
b8599b9343,2020-10-21T18:03:08.077Z,EXPERT,160.80490999999998
07845cd9ae,2022-08-08T12:25:39.177Z,,17.65002
bf201d5407,2022-08-10T04:17:29.823Z,EXPERT,82.09430300000002
944a5ae348,2022-08-04T14:58:56.470Z,EXPERT,80.30215000000001
3f53d71901,2022-08-13T10:18:03.127Z,,108.899545
a3ec6dd8d5,2022-07-04T22:16:19.167Z,CONTRIBUTOR,22.705651
acf4b89d3d,2022-07-26T09:43:10.080Z,,1.456967
31ca0ca711,2022-02-09T12:24:24.773Z,MASTER,111.93477399999996
dfa92d8f81,2020-07-12T20:47:03.047Z,CONTRIBUTOR,0.0
8303a79b1e,2022-02-08T21:44:52.523Z,EXPERT,302.84998
e5f6ad6ce3,2020-05-13T15:21:54.880Z,,0.0
79a49b3e37,2022-03-05T06:35:47Z,MASTER,710.5740400000001
6244b2ba95,2021-11-30T23:03:27.147Z,,12.550775000000002
63a7769efb,2022-01-20T16:34:54.503Z,CONTRIBUTOR,1002.487709
b38e5ff5f8,2021-11-21T17:41:57.947Z,CONTRIBUTOR,82.8725
fd5ac6ce50,2022-07-23T05:05:07.393Z,,7.088358000000001
fa14d4fe2f,2022-01-23T19:18:46.577Z,,15.72494
e205ee2a5d,2022-06-24T10:47:17.870Z,EXPERT,923.205914
36a1694bce,2022-05-13T17:05:43.053Z,CONTRIBUTOR,15.327146999999998
b7b16ecf8c,2021-03-20T11:47:44.573Z,,7.606598999999998
0ebf197205,2022-07-15T09:09:49.750Z,,6.992935999999998
24917db15c,2020-12-21T13:50:49.407Z,GRANDMASTER,55.82532799999999
5ec91aac30,2022-04-08T02:53:07.273Z,,57.305613
cd14821dab,2022-08-12T14:23:43.550Z,EXPERT,8.885064999999999
2bce32ed40,2022-07-20T08:00:26.500Z,,45.74447399999999
2227d753dc,2022-07-05T10:16:05.937Z,,15.039248
b59a51a3c0,2022-07-29T14:30:45.650Z,CONTRIBUTOR,31.581138000000003
9da187a7a1,2022-08-14T14:55:03.260Z,,0.0
544a4f59f6,2022-08-01T13:11:37.397Z,EXPERT,24.009002
0a348ede8a,2022-07-04T13:46:14.323Z,,4.599425999999999
aaaccd2766,2022-08-11T05:04:49.473Z,,62.578256
07563a3fe3,2022-04-15T21:41:01.790Z,EXPERT,2089.4445840000008
40b5f25a22,2022-07-27T23:11:41.563Z,CONTRIBUTOR,48.87975400000001
0233f3bb96,2021-11-11T14:32:43.473Z,EXPERT,389.31861
0ffaca95e3,2022-08-01T10:24:15.013Z,CONTRIBUTOR,7.027193000000001
45645a27c4,2022-08-05T11:55:56.970Z,EXPERT,122.832653
32b3ee0272,2022-07-11T07:59:21.163Z,EXPERT,97.816219
72cad9e1f9,2022-07-24T03:27:28.890Z,EXPERT,33.499781
8d9a0adb7c,2020-11-14T22:54:42.053Z,,237.3574
37d0b499fb,2022-08-12T17:07:01.607Z,EXPERT,7.057831000000001
bea5955b30,2022-08-01T15:53:55.413Z,,2.505175
455cb2657a,2022-08-08T06:49:16.033Z,,3.232502
952575f591,2022-02-14T14:47:50.737Z,CONTRIBUTOR,1.7335020000000003
b51a15f382,2022-05-08T12:56:31.883Z,,638.955245
9fe8593a8a,2022-08-08T21:30:08.997Z,CONTRIBUTOR,9.591375
b14680dec6,2022-08-01T10:53:43.027Z,EXPERT,433.80153200000007
5607fe8879,2022-08-11T14:02:11.537Z,CONTRIBUTOR,43.203483000000006
0bd65e7991,2022-05-25T06:15:21.457Z,EXPERT,328.302741
4454c95ca2,2022-07-25T05:00:51.967Z,CONTRIBUTOR,1.7068
2ed80f6311,2020-09-30T10:34:01.713Z,MASTER,1052.1373970000002
e77dbaf675,2022-08-12T11:53:19.703Z,EXPERT,8520.546852999998
f3e52c300b,2022-08-12T14:11:28.593Z,EXPERT,7.351462999999999
d360a50259,2022-08-11T16:51:37.323Z,,63.939294
f016e59c7a,2021-03-03T18:48:24.457Z,,7657.618238
26dd0dbc6e,2021-05-29T14:37:59.783Z,,17.760229999999996
de7092ba6d,2022-07-09T12:26:55.713Z,,1665.230532
fbd7939d67,2022-08-02T03:05:46.067Z,EXPERT,454.811969
14e422f05b,2021-05-01T13:10:47.430Z,,7466.406298999999
01f78be6f7,2022-02-12T15:12:47.677Z,MASTER,9210.178765000002
fe2d010308,2020-11-24T19:51:26.493Z,CONTRIBUTOR,2548.8604949999985
75df636098,2022-08-06T15:58:27.790Z,CONTRIBUTOR,10712.574612
f718499c1c,2021-03-09T16:52:19.997Z,CONTRIBUTOR,4.671575
a22d33b4a0,2022-07-12T14:58:27.390Z,CONTRIBUTOR,7.045145999999999
26337353b7,2021-11-05T11:13:34.320Z,CONTRIBUTOR,249.89081300000004
8c5f6ecd29,2022-07-29T18:06:19.657Z,CONTRIBUTOR,2.347024
f804d21145,2022-07-19T00:10:42.770Z,EXPERT,20.619371
2bb0502c80,2022-08-01T15:32:22.170Z,,18.669877000000003
e74c0d42b4,2022-03-16T01:17:41.853Z,EXPERT,18063.283795
15cf76466b,2022-08-13T07:10:28.417Z,CONTRIBUTOR,9.81532
f8e59f4b2f,2022-07-16T21:48:11.763Z,,56.183969
a3eb043e7b,2022-07-18T07:32:37.947Z,EXPERT,201.837543
816b112c61,2020-08-09T21:30:35.003Z,EXPERT,363.94665
a8166da05c,2022-07-19T13:53:45.760Z,EXPERT,7.273131
d77f00766f,2022-07-22T12:44:09.127Z,EXPERT,71.29021400000002
d8ab1a52f0,2020-07-28T15:45:19.950Z,MASTER,0.0
555d6702c9,2022-03-14T10:07:00.807Z,GRANDMASTER,617.2845099999998
48ab2f9b45,2022-07-01T22:53:05.050Z,EXPERT,23.487878
5e9f92a01c,2022-01-04T17:42:45.027Z,MASTER,6890.738766
1e4d36177d,2022-08-04T09:19:52.227Z,,8.560344000000002
9d7311ba45,2022-01-12T14:04:04.410Z,,4.061862
bcbe3365e6,2022-08-13T05:11:23.997Z,CONTRIBUTOR,8.30831
c4819d06b0,2022-01-28T23:12:07.833Z,EXPERT,23.10737
d53697441e,2022-01-27T13:25:57.063Z,EXPERT,532.323685
194cf6c2de,2022-07-16T00:32:42.630Z,,6.193539999999999
ef67f7c2d8,2021-11-30T11:03:58.853Z,GRANDMASTER,5425.569729
980ecd0591,2022-08-11T20:45:54.617Z,CONTRIBUTOR,1137.7344170000003
9c838d2e45,2022-08-13T23:28:01.223Z,EXPERT,49.28539099999998
8c235f89a8,2022-02-13T07:17:00.303Z,CONTRIBUTOR,194.111762
2119b8d43e,2020-06-10T20:14:03.807Z,CONTRIBUTOR,0.0
c6b8c8d762,2022-06-07T13:53:59.527Z,,4471.527743
22c5a90107,2022-08-01T12:44:49.210Z,CONTRIBUTOR,7.307563
af3303f852,2022-07-12T02:23:25.923Z,EXPERT,13.765758
a546203962,2022-01-28T05:36:45.550Z,,4.772857
